SLN,name,SchoolYear,TotEvictions,EvicFilAmt,Year,rohh,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23,evicRate,schoolType
284,Highland Meadows Elementary,2024-2025,118,2133.87274336283,2024,1796.2332,0.10472972972973,0.112570356472796,0.177215189873418,0.174789915966387,31,60,56,104,65.6930291679277,Elementary School
286,McShan Jr Elementary,2017-2018,53,1518.67528301887,2017,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,21.0796990009893,Elementary School
286,McShan Jr Elementary,2018-2019,96,872.7490625,2018,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,38.1820963036788,Elementary School
286,McShan Jr Elementary,2019-2020,69,1347.25608695652,2019,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,27.4433817182691,Elementary School
286,McShan Jr Elementary,2020-2021,25,1924.66142857143,2020,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,9.94325424574968,Elementary School
286,McShan Jr Elementary,2021-2022,68,2857.04223880597,2021,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,27.0456515484391,Elementary School
286,McShan Jr Elementary,2022-2023,47,3368.10372093023,2022,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,18.6933179820094,Elementary School
286,McShan Jr Elementary,2023-2024,30,4216.0772,2023,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,11.9319050948996,Elementary School
286,McShan Jr Elementary,2024-2025,26,3310.0692,2024,2514.2674,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51,10.3409844155797,Elementary School
287,Soto Jr Elementary,2017-2018,19,1664.26315789474,2017,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,15.4014921776227,Elementary School
287,Soto Jr Elementary,2018-2019,9,1656.77777777778,2018,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,7.29544366308442,Elementary School
287,Soto Jr Elementary,2019-2020,11,611.485454545455,2019,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,8.91665336599206,Elementary School
287,Soto Jr Elementary,2020-2021,4,1586.66666666667,2020,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,3.2424194058153,Elementary School
287,Soto Jr Elementary,2021-2022,11,1648.09090909091,2021,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,8.91665336599206,Elementary School
287,Soto Jr Elementary,2022-2023,10,1416.3,2022,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,8.10604851453824,Elementary School
287,Soto Jr Elementary,2023-2024,17,2981.75,2023,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,13.780282474715,Elementary School
287,Soto Jr Elementary,2024-2025,6,3923,2024,1233.6467,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39,4.86362910872294,Elementary School
289,Botello Elementary,2017-2018,57,1015.12929824561,2017,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,43.5090756496878,Elementary School
289,Botello Elementary,2018-2019,56,917.913214285714,2018,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,42.7457585330266,Elementary School
289,Botello Elementary,2019-2020,51,1027.03549019608,2019,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,38.9291729497207,Elementary School
289,Botello Elementary,2020-2021,29,1425.93925925926,2020,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,22.1361963831745,Elementary School
289,Botello Elementary,2021-2022,54,4376.16981481482,2021,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,41.2191242997042,Elementary School
289,Botello Elementary,2022-2023,35,2851.56484848485,2022,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,26.7160990831417,Elementary School
289,Botello Elementary,2023-2024,53,2748.55895833333,2023,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,40.4558071830431,Elementary School
289,Botello Elementary,2024-2025,35,3083.58818181818,2024,1310.0715,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17,26.7160990831417,Elementary School
301,Wilmer Hutchins Elementary,2017-2018,69,946.609855072464,2017,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,48.601817285342,Elementary School
301,Wilmer Hutchins Elementary,2018-2019,129,989.239534883721,2018,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,90.8642670986828,Elementary School
301,Wilmer Hutchins Elementary,2019-2020,109,1078.24458715596,2019,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,76.7767838275692,Elementary School
301,Wilmer Hutchins Elementary,2020-2021,35,1357.556875,2020,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,24.6530957244488,Elementary School
301,Wilmer Hutchins Elementary,2021-2022,95,1882.63934065934,2021,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,66.9155455377897,Elementary School
301,Wilmer Hutchins Elementary,2022-2023,89,2654.88373333333,2022,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,62.6893005564556,Elementary School
301,Wilmer Hutchins Elementary,2023-2024,98,4431.87846153846,2023,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,69.0286680284567,Elementary School
301,Wilmer Hutchins Elementary,2024-2025,36,3921.7884375,2024,1419.7,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37,25.3574698880045,Elementary School
303,Richardson Elementary,2017-2018,13,1270.99076923077,2017,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,17.9906617394396,Elementary School
303,Richardson Elementary,2018-2019,12,1593.58333333333,2018,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,16.6067646825596,Elementary School
303,Richardson Elementary,2019-2020,6,924.333333333333,2019,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,8.30338234127981,Elementary School
303,Richardson Elementary,2020-2021,8,1324.375,2020,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,11.0711764550397,Elementary School
303,Richardson Elementary,2021-2022,10,3396.3,2021,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,13.8389705687997,Elementary School
303,Richardson Elementary,2022-2023,6,7838,2022,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,8.30338234127981,Elementary School
303,Richardson Elementary,2023-2024,9,4101.61,2023,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,12.4550735119197,Elementary School
303,Richardson Elementary,2024-2025,3,,2024,722.5971,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14,4.1516911706399,Elementary School
304,Bush Elementary,2017-2018,395,1101.90529113924,2017,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,32.6803109474499,Elementary School
304,Bush Elementary,2018-2019,428,1144.75838785047,2018,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,35.4105647734394,Elementary School
304,Bush Elementary,2019-2020,351,1199.33310541311,2019,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,29.0399725127973,Elementary School
304,Bush Elementary,2020-2021,183,2346.51374193548,2020,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,15.1404984895781,Elementary School
304,Bush Elementary,2021-2022,479,2594.08401691332,2021,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,39.6300479590596,Elementary School
304,Bush Elementary,2022-2023,455,2902.55966587112,2022,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,37.6444088128854,Elementary School
304,Bush Elementary,2023-2024,490,2850.52002227172,2023,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,40.5401325677227,Elementary School
304,Bush Elementary,2024-2025,256,2602.9123580786,2024,12086.7883,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90,21.1801508925245,Elementary School
305,Halliday Elementary,2017-2018,21,1367.2380952381,2017,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,32.6987034029852,Elementary School
305,Halliday Elementary,2018-2019,18,1327.91111111111,2018,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,28.0274600597016,Elementary School
305,Halliday Elementary,2019-2020,10,911.837,2019,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,15.5708111442787,Elementary School
305,Halliday Elementary,2020-2021,13,3675,2020,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,20.2420544875623,Elementary School
305,Halliday Elementary,2021-2022,11,3041.52636363636,2021,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,17.1278922587065,Elementary School
305,Halliday Elementary,2022-2023,45,2988.8765,2022,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,70.068650149254,Elementary School
305,Halliday Elementary,2023-2024,80,2920.08108108108,2023,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,124.566489154229,Elementary School
305,Halliday Elementary,2024-2025,41,2811.62090909091,2024,642.2273,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45,63.8403256915425,Elementary School
307,Thompson Elementary,2017-2018,138,1135.68471014493,2017,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,98.6442421141434,Elementary School
307,Thompson Elementary,2018-2019,147,1203.09401360544,2018,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,105.077562252022,Elementary School
307,Thompson Elementary,2019-2020,106,1278.27839622642,2019,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,75.7702149572406,Elementary School
307,Thompson Elementary,2020-2021,54,1279.84,2020,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,38.5999208272735,Elementary School
307,Thompson Elementary,2021-2022,127,2145.17261904762,2021,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,90.7812952789581,Elementary School
307,Thompson Elementary,2022-2023,125,4036.51710280374,2022,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,89.3516685816516,Elementary School
307,Thompson Elementary,2023-2024,150,3498.10380597015,2023,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,107.222002297982,Elementary School
307,Thompson Elementary,2024-2025,61,3229.85942307692,2024,1398.9666,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54,43.603614267846,Elementary School
312,Johnson Elementary,2017-2018,81,1197.53666666667,2017,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,150.068503492798,Elementary School
312,Johnson Elementary,2018-2019,179,994.153854748603,2018,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,331.632865743344,Elementary School
312,Johnson Elementary,2019-2020,172,1297.97587209302,2019,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,318.663982725448,Elementary School
312,Johnson Elementary,2020-2021,35,2061.88676470588,2020,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,64.8444150894807,Elementary School
312,Johnson Elementary,2021-2022,179,1495.08279329609,2021,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,331.632865743344,Elementary School
312,Johnson Elementary,2022-2023,172,1638.65562874252,2022,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,318.663982725448,Elementary School
312,Johnson Elementary,2023-2024,143,2222.33388489209,2023,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,264.935753079878,Elementary School
312,Johnson Elementary,2024-2025,69,2305.5947761194,2024,539.7535,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60,127.836132604976,Elementary School
42,Bedford Law  Middle,2017-2018,1050,1139.53291428571,2017,10067.8507,,,,,,,,,104.292368976032,Middle School
42,Bedford Law  Middle,2018-2019,1355,1131.12790405904,2018,10067.8507,,,,,,,,,134.586819011927,Middle School
42,Bedford Law  Middle,2019-2020,1468,1263.48508174387,2019,10067.8507,,,,,,,,,145.810664435062,Middle School
42,Bedford Law  Middle,2020-2021,748,2608.02663280116,2020,10067.8507,,,,,,,,,74.2958971372112,Middle School
42,Bedford Law  Middle,2021-2022,962,2961.9188308977,2021,10067.8507,,,,,,,,,95.5516751951834,Middle School
42,Bedford Law  Middle,2022-2023,1145,4146.17553588071,2022,10067.8507,,,,,,,,,113.72834521672,Middle School
42,Bedford Law  Middle,2023-2024,957,4272.83133481646,2023,10067.8507,,,,,,,,,95.0550448667261,Middle School
42,Bedford Law  Middle,2024-2025,540,3624.40647679325,2024,10067.8507,,,,,,,,,53.6360754733878,Middle School
43,Browne  Middle,2017-2018,1018,887.082878192534,2017,6835.4936,,,,,,,,,148.928527999792,Middle School
43,Browne  Middle,2018-2019,1210,1024.06691735537,2018,6835.4936,,,,,,,,,177.017209115667,Middle School
43,Browne  Middle,2019-2020,866,924.853140877598,2019,6835.4936,,,,,,,,,126.691655449725,Middle School
43,Browne  Middle,2020-2021,432,2317.68904878049,2020,6835.4936,,,,,,,,,63.1995325107173,Middle School
43,Browne  Middle,2021-2022,717,2578.76287517532,2021,6835.4936,,,,,,,,,104.893668542093,Middle School
43,Browne  Middle,2022-2023,727,3050.9608358209,2022,6835.4936,,,,,,,,,106.356620683545,Middle School
43,Browne  Middle,2023-2024,667,3193.18365553603,2023,6835.4936,,,,,,,,,97.5789078348344,Middle School
43,Browne  Middle,2024-2025,299,2969.25431734317,2024,6835.4936,,,,,,,,,43.7422690294085,Middle School
45,Comstock  Middle,2017-2018,274,1341.41262773723,2017,3926.4297,,,,,,,,,69.7834982248632,Middle School
45,Comstock  Middle,2018-2019,245,1385.78918367347,2018,3926.4297,,,,,,,,,62.3976535222317,Middle School
45,Comstock  Middle,2019-2020,192,1443.53739583333,2019,3926.4297,,,,,,,,,48.8993856174224,Middle School
45,Comstock  Middle,2020-2021,136,1863.29483606557,2020,3926.4297,,,,,,,,,34.6370648123408,Middle School
45,Comstock  Middle,2021-2022,190,2771.44557894737,2021,3926.4297,,,,,,,,,48.3900170172409,Middle School
45,Comstock  Middle,2022-2023,210,3776.13161849711,2022,3926.4297,,,,,,,,,53.4837030190557,Middle School
45,Comstock  Middle,2023-2024,280,3773.51244444444,2023,3926.4297,,,,,,,,,71.3116040254076,Middle School
45,Comstock  Middle,2024-2025,108,3344.94662921348,2024,3926.4297,,,,,,,,,27.5059044098001,Middle School
46,Young Men's Leadership  Middle,2017-2018,400,1091.409625,2017,3897.2928,,,,,,,,,102.635347285172,Middle School
46,Young Men's Leadership  Middle,2018-2019,421,1091.78285035629,2018,3897.2928,,,,,,,,,108.023703017643,Middle School
46,Young Men's Leadership  Middle,2019-2020,356,1014.02258426966,2019,3897.2928,,,,,,,,,91.345459083803,Middle School
46,Young Men's Leadership  Middle,2020-2021,185,2383.626,2020,3897.2928,,,,,,,,,47.468848119392,Middle School
46,Young Men's Leadership  Middle,2021-2022,274,2070.26919708029,2021,3897.2928,,,,,,,,,70.3052128903428,Middle School
46,Young Men's Leadership  Middle,2022-2023,322,3683.73606666667,2022,3897.2928,,,,,,,,,82.6214545645634,Middle School
46,Young Men's Leadership  Middle,2023-2024,465,2314.24676165803,2023,3897.2928,,,,,,,,,119.313591219012,Middle School
46,Young Men's Leadership  Middle,2024-2025,240,2003.6926,2024,3897.2928,,,,,,,,,61.5812083711031,Middle School
47,Franklin  Middle,2017-2018,810,1086.46469135802,2017,26215.2377,,,,,,,,,30.8980604818243,Middle School
47,Franklin  Middle,2018-2019,1041,1206.39761767531,2018,26215.2377,,,,,,,,,39.7097295821964,Middle School
47,Franklin  Middle,2019-2020,805,1154.32669565217,2019,26215.2377,,,,,,,,,30.707331713418,Middle School
47,Franklin  Middle,2020-2021,385,2528.61654285714,2020,26215.2377,,,,,,,,,14.6861151672868,Middle School
47,Franklin  Middle,2021-2022,967,2470.94560747664,2021,26215.2377,,,,,,,,,36.8869438097828,Middle School
47,Franklin  Middle,2022-2023,821,2727.32425477707,2022,26215.2377,,,,,,,,,31.3176637723182,Middle School
47,Franklin  Middle,2023-2024,906,2153.68129453682,2023,26215.2377,,,,,,,,,34.5600528352257,Middle School
47,Franklin  Middle,2024-2025,541,1852.15463829787,2024,26215.2377,,,,,,,,,20.6368527415641,Middle School
48,Gaston  Middle,2017-2018,423,981.239361702128,2017,5498.2992,,,,,,,,,76.9328813535647,Middle School
48,Gaston  Middle,2018-2019,537,975.702569832402,2018,5498.2992,,,,,,,,,97.6665656899865,Middle School
48,Gaston  Middle,2019-2020,536,897.639944029851,2019,5498.2992,,,,,,,,,97.4846912659828,Middle School
48,Gaston  Middle,2020-2021,241,1866.86878640777,2020,5498.2992,,,,,,,,,43.8317361848915,Middle School
48,Gaston  Middle,2021-2022,364,2266.06980501393,2021,5498.2992,,,,,,,,,66.2022903373465,Middle School
48,Gaston  Middle,2022-2023,469,2963.40168246446,2022,5498.2992,,,,,,,,,85.2991048577349,Middle School
48,Gaston  Middle,2023-2024,385,2765.21836363636,2023,5498.2992,,,,,,,,,70.0216532414242,Middle School
48,Gaston  Middle,2024-2025,143,2371.83434782609,2024,5498.2992,,,,,,,,,26.008042632529,Middle School
49,Greiner  Middle,2017-2018,82,1471.75731707317,2017,2498.7574,,,,,,,,,32.816311019229,Middle School
49,Greiner  Middle,2018-2019,64,1294.83234375,2018,2498.7574,,,,,,,,,25.6127305515934,Middle School
49,Greiner  Middle,2019-2020,44,1509.53227272727,2019,2498.7574,,,,,,,,,17.6087522542204,Middle School
49,Greiner  Middle,2020-2021,58,1590.49754716981,2020,2498.7574,,,,,,,,,23.2115370623815,Middle School
49,Greiner  Middle,2021-2022,101,2179.50633663366,2021,2498.7574,,,,,,,,,40.4200904017333,Middle School
49,Greiner  Middle,2022-2023,75,4162.1865625,2022,2498.7574,,,,,,,,,30.0149186151485,Middle School
49,Greiner  Middle,2023-2024,62,3370.20102040816,2023,2498.7574,,,,,,,,,24.8123327218561,Middle School
49,Greiner  Middle,2024-2025,21,3592.34071428571,2024,2498.7574,,,,,,,,,8.40417721224157,Middle School
50,Hill  Middle,2017-2018,589,1009.46365025467,2017,4965.2062,,,,,,,,,118.625486288968,Middle School
50,Hill  Middle,2018-2019,470,1062.36027659574,2018,4965.2062,,,,,,,,,94.6587072254925,Middle School
50,Hill  Middle,2019-2020,278,1140.06053956835,2019,4965.2062,,,,,,,,,55.9896183163551,Middle School
50,Hill  Middle,2020-2021,185,2014.52494186047,2020,4965.2062,,,,,,,,,37.2592783759917,Middle School
50,Hill  Middle,2021-2022,339,3599.16970501475,2021,4965.2062,,,,,,,,,68.2751101051956,Middle School
50,Hill  Middle,2022-2023,297,2549.36863309353,2022,4965.2062,,,,,,,,,59.8162469063218,Middle School
50,Hill  Middle,2023-2024,207,2607.97754491018,2023,4965.2062,,,,,,,,,41.6901114801637,Middle School
50,Hill  Middle,2024-2025,75,2046.2825,2024,4965.2062,,,,,,,,,15.1051128551318,Middle School
51,Lewis  Middle,2017-2018,455,1280.20261538462,2017,4725.9725,,,,,,,,,96.2764806608587,Middle School
51,Lewis  Middle,2018-2019,592,1078.74451013514,2018,4725.9725,,,,,,,,,125.265223189513,Middle School
51,Lewis  Middle,2019-2020,491,975.909348268839,2019,4725.9725,,,,,,,,,103.89396044941,Middle School
51,Lewis  Middle,2020-2021,350,1849.32898148148,2020,4725.9725,,,,,,,,,74.0588312775836,Middle School
51,Lewis  Middle,2021-2022,421,2977.52854761905,2021,4725.9725,,,,,,,,,89.0821941938934,Middle School
51,Lewis  Middle,2022-2023,490,3163.57388235294,2022,4725.9725,,,,,,,,,103.682363788617,Middle School
51,Lewis  Middle,2023-2024,540,2867.80617067834,2023,4725.9725,,,,,,,,,114.262196828272,Middle School
51,Lewis  Middle,2024-2025,263,2521.17392523365,2024,4725.9725,,,,,,,,,55.6499217885843,Middle School
52,Piedmont  Middle,2017-2018,139,1214.97748201439,2017,3664.0789,,,,,,,,,37.9358643177689,Middle School
52,Piedmont  Middle,2018-2019,160,1162.4211875,2018,3664.0789,,,,,,,,,43.667181948511,Middle School
52,Piedmont  Middle,2019-2020,91,1374.99835164835,2019,3664.0789,,,,,,,,,24.8357097332156,Middle School
52,Piedmont  Middle,2020-2021,89,2310.2321686747,2020,3664.0789,,,,,,,,,24.2898699588592,Middle School
52,Piedmont  Middle,2021-2022,101,2464.4443877551,2021,3664.0789,,,,,,,,,27.5649086049976,Middle School
52,Piedmont  Middle,2022-2023,81,3993.72133333333,2022,3664.0789,,,,,,,,,22.1065108614337,Middle School
52,Piedmont  Middle,2023-2024,116,4520.93097222222,2023,3664.0789,,,,,,,,,31.6587069126705,Middle School
52,Piedmont  Middle,2024-2025,40,5005.28,2024,3664.0789,,,,,,,,,10.9167954871277,Middle School
53,Long  Middle,2017-2018,518,1142.31718146718,2017,15602.9104,,,,,,,,,33.1989344757117,Middle School
53,Long  Middle,2018-2019,478,1253.38244769874,2018,15602.9104,,,,,,,,,30.6353101918729,Middle School
53,Long  Middle,2019-2020,374,1238.79756684492,2019,15602.9104,,,,,,,,,23.9698870538922,Middle School
53,Long  Middle,2020-2021,270,2303.53455319149,2020,15602.9104,,,,,,,,,17.3044639159115,Middle School
53,Long  Middle,2021-2022,464,2978.81911447084,2021,15602.9104,,,,,,,,,29.7380416925294,Middle School
53,Long  Middle,2022-2023,510,3599.61188183807,2022,15602.9104,,,,,,,,,32.6862096189439,Middle School
53,Long  Middle,2023-2024,531,3060.83577092511,2023,15602.9104,,,,,,,,,34.0321123679593,Middle School
53,Long  Middle,2024-2025,248,2206.02190697674,2024,15602.9104,,,,,,,,,15.8944705598002,Middle School
54,Marsh  Middle,2017-2018,140,922.788928571429,2017,3618.7453,,,,,,,,,38.6874423021703,Middle School
54,Marsh  Middle,2018-2019,107,1576.23691588785,2018,3618.7453,,,,,,,,,29.5682594738016,Middle School
54,Marsh  Middle,2019-2020,86,2000.4823255814,2019,3618.7453,,,,,,,,,23.7651431284761,Middle School
54,Marsh  Middle,2020-2021,50,3005.9075,2020,3618.7453,,,,,,,,,13.8169436793465,Middle School
54,Marsh  Middle,2021-2022,106,2537.37386792453,2021,3618.7453,,,,,,,,,29.2919206002147,Middle School
54,Marsh  Middle,2022-2023,118,3272.9789,2022,3618.7453,,,,,,,,,32.6079870832578,Middle School
54,Marsh  Middle,2023-2024,104,3043.31472222222,2023,3618.7453,,,,,,,,,28.7392428530408,Middle School
54,Marsh  Middle,2024-2025,60,2735.17109090909,2024,3618.7453,,,,,,,,,16.5803324152158,Middle School
55,Rusk  Middle,2017-2018,747,1452.00871485944,2017,20325.9568,,,,,,,,,36.7510374714562,Middle School
55,Rusk  Middle,2018-2019,834,1360.86070743405,2018,20325.9568,,,,,,,,,41.0312787833929,Middle School
55,Rusk  Middle,2019-2020,787,1326.77695044473,2019,20325.9568,,,,,,,,,38.7189645114271,Middle School
55,Rusk  Middle,2020-2021,365,3240.33936507937,2020,20325.9568,,,,,,,,,17.9573342397343,Middle School
55,Rusk  Middle,2021-2022,787,3699.34660280971,2021,20325.9568,,,,,,,,,38.7189645114271,Middle School
55,Rusk  Middle,2022-2023,980,4565.37270419426,2022,20325.9568,,,,,,,,,48.2142124792866,Middle School
55,Rusk  Middle,2023-2024,1194,3876.78347293156,2023,20325.9568,,,,,,,,,58.7426221431308,Middle School
55,Rusk  Middle,2024-2025,581,3417.64713062099,2024,20325.9568,,,,,,,,,28.5841402555771,Middle School
56,Walker  Middle,2017-2018,704,1099.74826704545,2017,20158.374,,,,,,,,,34.9234516633137,Middle School
56,Walker  Middle,2018-2019,873,1082.0129209622,2018,20158.374,,,,,,,,,43.3070643495353,Middle School
56,Walker  Middle,2019-2020,717,1185.41758716876,2019,20158.374,,,,,,,,,35.5683449468692,Middle School
56,Walker  Middle,2020-2021,352,2594.6257,2020,20158.374,,,,,,,,,17.4617258316569,Middle School
56,Walker  Middle,2021-2022,897,2553.22915234822,2021,20158.374,,,,,,,,,44.4976365653301,Middle School
56,Walker  Middle,2022-2023,850,2884.91598734177,2022,20158.374,,,,,,,,,42.1660993093987,Middle School
56,Walker  Middle,2023-2024,813,2812.09486631016,2023,20158.374,,,,,,,,,40.3306338100484,Middle School
56,Walker  Middle,2024-2025,429,2475.24129973475,2024,20158.374,,,,,,,,,21.2814783573318,Middle School
58,Spence  Middle,2017-2018,1258,1635.85712241653,2017,32983.8048,,,,,,,,,38.1399298118572,Middle School
58,Spence  Middle,2018-2019,1436,1550.67354456825,2018,32983.8048,,,,,,,,,43.5365176548704,Middle School
58,Spence  Middle,2019-2020,1305,1287.88226819923,2019,32983.8048,,,,,,,,,39.5648715456866,Middle School
58,Spence  Middle,2020-2021,623,3397.21555963303,2020,32983.8048,,,,,,,,,18.8880574505462,Middle School
58,Spence  Middle,2021-2022,1555,3672.69560283688,2021,32983.8048,,,,,,,,,47.1443488532894,Middle School
58,Spence  Middle,2022-2023,1790,4347.77117787032,2022,32983.8048,,,,,,,,,54.269057522436,Middle School
58,Spence  Middle,2023-2024,2207,3140.29882206759,2023,32983.8048,,,,,,,,,66.9116256715175,Middle School
58,Spence  Middle,2024-2025,931,2872.98274044796,2024,32983.8048,,,,,,,,,28.2259734935128,Middle School
59,Stockard  Middle,2017-2018,142,1403.36549295775,2017,3161.3263,,,,,,,,,44.917856154235,Middle School
59,Stockard  Middle,2018-2019,176,1061.394375,2018,3161.3263,,,,,,,,,55.6728357967983,Middle School
59,Stockard  Middle,2019-2020,158,822.754113924051,2019,3161.3263,,,,,,,,,49.979023044853,Middle School
59,Stockard  Middle,2020-2021,83,2156.64626865672,2020,3161.3263,,,,,,,,,26.254803245081,Middle School
59,Stockard  Middle,2021-2022,142,2570.17021276596,2021,3161.3263,,,,,,,,,44.917856154235,Middle School
59,Stockard  Middle,2022-2023,86,3547.43728395062,2022,3161.3263,,,,,,,,,27.2037720370719,Middle School
59,Stockard  Middle,2023-2024,188,5256.74503184713,2023,3161.3263,,,,,,,,,59.4687109647618,Middle School
59,Stockard  Middle,2024-2025,74,2847.33269230769,2024,3161.3263,,,,,,,,,23.4078968691084,Middle School
